630,"[""java"",""inheritance"",""compiler-errors"",""polymorphism"",""downcast""]",4105898,63,3369935,user3369935,true,450,3,-1,1733739596,1398114216,23205997,Is downcast necessary if method is abstract?,"<p>Here is an example:</p>

<pre><code>public abstract class Solid{

//code...//

public abstract double volume();
}
</code></pre>

<p>Here is a class that extends Solid</p>

<pre><code>public class Sphere extends Solid{

//code...//

public double volume(){
//implementation//
}
}
</code></pre>

<p>Now, if I wanted to do something like this, would I have to downcast?</p>

<pre><code>public class SolidMain{

public static void main(String[] args){
Solid sol = new Sphere(//correct parameters...//);
System.out.println(sol.volume());
}
</code></pre>

<p>I understand that compiletime errors happen when the compiler can't find the correct method. Since the object <code>Sol</code> is of the type <code>Solid</code>, which only has an <code>abstract volume();</code> method, will the compiler cause an error? Will I have to downcast <code>Sol</code> to a <code>Sphere</code> object in order to use the <code>volume()</code> method?</p>
"
636,"[""java"",""group-by"",""criteriaquery""]",9642566,1,7156354,Frikazoid,false,21,0,-2,1733737877,1733411637,79255237,Java criteria builder,"<p>Can you help me to create a criteriabuilder implementation from this SQL?</p>
<pre><code>SELECT a.*
   FROM 
     MY_TABLE a
 INNER JOIN (
    SELECT 
    
        ELL_ID, 
        STATUS, 
        MAX(COALESCE(MOD_DATE, CREA_DATE)) AS MAX_DATE
    FROM 
        MY_TABLE b
    GROUP BY  ELL_ID, STATUS
) b

ON 
    a.ELL_ID = b.ELL_ID
    AND a.STATUS = b.STATUS
    AND COALESCE(a.MOD_DATE, a.CREA_DATE) = b.MAX_DATE
WHERE a.MOD_DATE &gt;= TO_DATE('2024.12.01', 'YYYY.MM:DD');

</code></pre>
<p>I try lots of implement but I dont have a good idea.
Unfortunately, I was unable to implement the group by expression in the subquery.
And here is my implementation:</p>
<pre><code> CriteriaQuery&lt;MyTableEntity&gt; statusMainQuery = criteriaBuilder.createQuery(MyTableEntity.class);
        Root&lt;MyTableEntity&gt; status = statusMainQuery.from(MyTableEntity.class);

        List&lt;Predicate&gt; predicates = new ArrayList&lt;&gt;();
        if (searchDto.getStatusChange() != null) {
            predicates.add(criteriaBuilder.equal(status.get(&quot;status&quot;), searchDto.getStatusChange()));
        }
        if (searchDto.getStatusChangeDate() != null) {
            List&lt;Predicate&gt; creaDatePredicates = new ArrayList&lt;&gt;();
            creaDatePredicates.add(criteriaBuilder.isNull(status.get(&quot;modDate&quot;)));
            creaDatePredicates.addAll(
                    CriteriaPredicateHelper.getCriteriaFilterDateValue(
                            status, &quot;creaDate&quot;, searchDto.getStatusChangeDate(),
                            criteriaBuilder, true, LocalDateType.LOCALDATETIME));
            predicates.add(
                    criteriaBuilder.or(
                            criteriaBuilder.and(creaDatePredicates.toArray(new Predicate[0])),
                            criteriaBuilder.and(
                                    CriteriaPredicateHelper.getCriteriaFilterDateValue(
                                            status, &quot;modDate&quot;, searchDto.getStatusChangeDate(),
                                            criteriaBuilder, true, LocalDateType.LOCALDATETIME).toArray(new Predicate[0])
                            )
                    )
            );
        }

        Subquery&lt;Object[]&gt; subquery = statusMainQuery.subquery(Object[].class);
        Root&lt;MyTableEntity&gt; subRoot = subquery.from(MyTableEntity.class);
        Expression&lt;LocalDate&gt; maxDateExpression = criteriaBuilder.greatest(criteriaBuilder.coalesce(subRoot.get(&quot;modDate&quot;), subRoot.get(&quot;creaDate&quot;)));
/* This is not working
        Expression&lt;Object[]&gt; selection = criteriaBuilder.array(
                subRoot.get(&quot;ellId&quot;),
                subRoot.get(&quot;status&quot;),
                maxDateExpression
        );
        subquery.select(selection)
                .groupBy(subRoot.get(&quot;ellId&quot;), subRoot.get(&quot;status&quot;));
*/
        List&lt;MyTableEntity&gt; entities = entityManager.createQuery(statusMainQuery).getResultList();
</code></pre>
"
631,"[""java"",""list"",""java-8"",""java-stream""]",11050822,55,8115347,user8115347,true,2372,2,2,1733739583,1651776289,72132212,How to Sum up the attribute values of objects in a list having particular IDs and assign it to another object using Streams,"<p>My classes.</p>
<pre class=""lang-java prettyprint-override""><code>class MyLoan {
    private Long loanId;
    private BigDecimal loanAmount;
    private BigDecimal totalPaid;
    ....
}
</code></pre>
<pre class=""lang-java prettyprint-override""><code>class Customer {
    private Long loanId;
    private List&lt;MyLoan&gt; myLoan;
}
</code></pre>
<p>I want to iterate over the <code>myLoan</code> from a <code>Customer</code> and calculate the <code>totalPaid</code> amount.</p>
<p>My logic is &quot;If <code>loanId</code> is <code>23491L</code> or <code>23492L</code>, then add the <code>loanAmount</code> of those two <code>loanId</code>'s and set the value in the <code>totalPaid</code> amount of <code>loanId</code> <code>23490L</code>&quot;.<code>totalPaid</code> amount is  <strong>always showing as zero</strong> with my logic below.</p>
<p>And want to use Java 8 streams, but unable to write multiple conditions when using streams.</p>
<pre class=""lang-java prettyprint-override""><code>BigDecimal spreadAmount;
for (MyLoan myloan: customer.getMyLoan()) {
    if (myloan.getLoanId() == 23491L || myloan.getLoanId() == 23492L) {
        spreadAmount = spreadAmount.add(myloan.getLoanAmount());
    }
    if (myloan.getLoanId() == 23490L) {
        myloan.setTotalPaid(spreadAmount);
    }
}
</code></pre>
"
632,"[""java"",""spring-boot"",""spring-webflux"",""reactive""]",38288429,11,28695509,Marcello Pucci,false,30,0,1,1733738934,1733738934,79264570,Webflux and Flux&lt;String&gt; issue with whitespaces,"<p>I am trying to consume a REST service that produces a response of this type: ResponseEntity&lt;Flux&gt;.</p>
<p>My requirement is to perform benchmarks on the generation of individual tokens, so it's essential to work with the flux. The REST call works, but there seems to be an issue with whitespace characters.</p>
<pre><code>        Flux&lt;String&gt; eventStream=
          webClientBuilder
                    .clientConnector(new ReactorClientHttpConnector(httpClient))
                    .baseUrl(baseUrl)
                    .build()
                    .post()
                    .uri(uriBuilder -&gt; uriBuilder.path(uri).queryParam(&quot;temperature&quot;, &quot;0.3&quot;).build(llmType))
                    .accept(MediaType.TEXT_EVENT_STREAM).headers(httpHeaders -&gt; httpHeaders.addAll(headers))
                    .bodyValue(body)
                    .retrieve()
                    .bodyToFlux(String.class);
        
        List&lt;String&gt; resultList=
                            eventStream
                            .doOnNext(event-&gt;{
                                log.info(event.toString()+&quot; &quot;+event.length());
                            })
                            .doOnComplete(() -&gt; {
                                log.debug(&quot;Completed thread {}..................&quot;,id);
                            })
                            .collectList()
                            .block();
        
        log.info(String.join(&quot;&quot;,resultList));
</code></pre>
<p>&quot;Certo!Eccoperteunafilastroccaincantevoleevivace,pensataperincantareedivertirechilalegge....&quot;</p>
<p>Expected</p>
<p>&quot;Certo! Ecco per te una filastrocca incantevole e vivace,p ensata per incantare e divertire chi la legge ...&quot;</p>
"
633,"[""java"",""maven"",""exec""]",2067771,1126,1842947,user1842947,true,42447,4,24,1733738716,1408640060,25431794,How configure the working directory with Maven exec:java?,"<p>I'm using the <a href=""https://www.mojohaus.org/exec-maven-plugin/java-mojo.html"" rel=""nofollow noreferrer"">Exec Maven plugin</a> with the following command:</p>
<pre><code>mvn exec:java
</code></pre>
<p>...and I didn't manage to set the <strong>working directory</strong> with this execution mode.</p>
<p>I want to use a <code>mainClass</code> (in a specific package) and I want the root folder of my execution in another directory than the <code>${basedir}</code>.</p>
<p>Thank you for your help.</p>
<p>My <code>pom.xml</code>  where the target <strong>&lt; <code>workingDirectory</code> &gt;</strong> doesn't work for me :</p>
<pre><code>&lt;plugin&gt;
        &lt;groupId&gt;org.codehaus.mojo&lt;/groupId&gt;
        &lt;artifactId&gt;exec-maven-plugin&lt;/artifactId&gt;
        &lt;version&gt;1.3.2&lt;/version&gt;
        &lt;configuration&gt;
            &lt;workingDirectory&gt;${project.build.directory}\classes&lt;/workingDirectory&gt;
            &lt;mainClass&gt;com.package.MyMainClass&lt;/mainClass&gt;
            &lt;includeProjectDependencies&gt;true&lt;/includeProjectDependencies&gt;
        &lt;/configuration&gt;
  &lt;/plugin&gt;
</code></pre>
<p>the result with the -X option</p>
<pre><code>[DEBUG] Configuring mojo org.codehaus.mojo:exec-maven-plugin:1.3.2:java from plugin realm ClassRealm[plugin&gt;org.codehaus.mojo:exec-maven-plugin:1.3.2,parent: sun.misc.Launcher$AppClassLoader@11b86e7]
[DEBUG] Configuring mojo 'org.codehaus.mojo:exec-maven-plugin:1.3.2:java' with basic configurator --&gt;
[DEBUG]   (f) arguments = []
[DEBUG]   (f) classpathScope = runtime
[DEBUG]   (f) cleanupDaemonThreads = true
[DEBUG]   (f) daemonThreadJoinTimeout = 15000
[DEBUG]   (f) includePluginDependencies = false
[DEBUG]   (f) includeProjectDependencies = true
[DEBUG]   (f) keepAlive = false
[DEBUG]   (f) killAfter = 1
[DEBUG]   (f) localRepository =        id: local url: file:///C:/Users/100728452/.m2/repository/   layout: none
[DEBUG]   (f) mainClass = com.package.MyMainClass
[DEBUG]   (f) pluginDependencies = [org.codehaus.mojo:exec-maven-plugin:maven-plugin:1.3.2:, org.codehaus.plexus:plexus...
[DEBUG]   (f) skip = false
[DEBUG]   (f) stopUnresponsiveDaemonThreads = false
[DEBUG]   (s) key = sun.java2d.ddoffscreen
[DEBUG]   (s) value = false
[DEBUG]   (s) key = com.odi.OStoreLicenseFile
[DEBUG]   (s) value = .\library\odi\etc\license.txt
[DEBUG]   (f) systemProperties = [org.codehaus.mojo.exec.Property@194e776, org.codehaus.mojo.exec.Property@e80740]
[DEBUG] -- end configuration --
[WARNING] Warning: killAfter is now deprecated. Do you need it ? Please comment on MEXEC-6.
[DEBUG] Invoking : com.mypackage.MyMainClass.main()
[DEBUG] Plugin Dependencies will be excluded.
[DEBUG] Project Dependencies will be included.
[DEBUG] Collected project artifacts [javax.help:javahelp:jar:2.0.02:compile,
</code></pre>
"
634,"[""java"",""spring"",""authentication"",""jwt""]",11485599,61,8418377,A_B,false,25,0,0,1733737945,1733736702,79264456,Apply method in my AuthenticationFilter not getting called,"<p>I don't know why but my apply method inside my AuthenticationFileter is not getting called, even though I hitting the routes</p>
<p>my AuthenticationFilter</p>
<pre><code>@Component(&quot;Authenticate&quot;)
@Slf4j
public class AuthenticationFilter extends AbstractGatewayFilterFactory&lt;AuthenticationFilter.Config&gt;{

    private static final Logger logger = LoggerFactory.getLogger(AuthenticationFilter.class);
    
    @Autowired
    private RouteValidator routeValidator;
    
    @Autowired
    private JwtUtil jwtUtil;
    
    private final Auth_Manager_Service authManagerFeignClient;
    
    public AuthenticationFilter(@Lazy Auth_Manager_Service authManagerFeignClient) {
        super(Config.class);
        this.authManagerFeignClient = authManagerFeignClient;
    }

    @PostConstruct
    public void init() {
        logger.info(&quot;!!!!!!!!!!!!!!!!!!!!AuthenticationFilter initialized and registered!!!!!!!!!!!!!!!!!!!!&quot;);
    }
    
    public static class Config {}   

    @Override
    public GatewayFilter apply(Config config) {
        
        return ((exchange, chain)-&gt;{
            logger.debug(&quot;\nEnter Authentication Filter&quot;);
            
            ServerHttpRequest httpRequest = null;
                    
                logger.debug(&quot;\n--- Authentication Filter Debug Information ---&quot;);
                logger.debug(&quot;Request URL: {}&quot;, exchange.getRequest().getURI());
                logger.debug(&quot;Request Headers: {}&quot;, exchange.getRequest().getHeaders());
                logger.info(&quot;Processing request: {} {}&quot;, exchange.getRequest().getMethod(),exchange.getRequest().getURI().getPath());
                
                
                        logger.debug(&quot;\n{}&quot;,routeValidator.isSecured.test(exchange.getRequest()));
                        if (routeValidator.isSecured.test(exchange.getRequest())) {

                                //header contains token or not
                                if (!exchange.getRequest().getHeaders().containsKey(HttpHeaders.AUTHORIZATION)) {
                                    logger.error(&quot;Missing or invalid authorization header&quot;);
                                    throw new RuntimeException(&quot;Missing authorization header&quot;);
                                }
                                
                                
                                
                                String authHeader = exchange.getRequest().getHeaders().get(HttpHeaders.AUTHORIZATION).get(0);       //it's a token
                                System.out.println(&quot;Token: &quot;+authHeader);
                                logger.error(&quot;Token: {}&quot;,authHeader);
                                
                                if (authHeader != null &amp;&amp; authHeader.startsWith(&quot;Bearer &quot;)) {
                                    authHeader = authHeader.substring(7);
                                }
                                try {
                                    System.out.println(&quot;Checking if it even reach here?&quot;);
                                    jwtUtil.validateToken(authHeader);
                                    logger.debug(&quot;Auth Header: {}&quot;, authHeader);
                                    System.out.println(&quot;authHeader: &quot;+authHeader);
                                    
                                    
                                    String username = jwtUtil.extractUsername(authHeader);
                                    System.out.println(&quot;username: &quot;+username);
                                    
                                    List&lt;String&gt; roles = authManagerFeignClient.getRolesByUsername(username);
                                    System.out.println(&quot;roles: &quot;+roles);
                                    
                                    String rolesAsString = String.join(&quot;,&quot;, roles);
                                    System.out.println(&quot;roles: &quot;+rolesAsString);
                                    
                                    
                                    logger.debug(&quot;Authenticated User: {}&quot;, username);
                                    logger.debug(&quot;User Roles: {}&quot;, rolesAsString);

                                    httpRequest = exchange.getRequest().mutate()
                                             .header(&quot;loggedInUser&quot;, jwtUtil.extractUsername(authHeader))
                                             .header(&quot;loggedInUserRoles&quot;, rolesAsString)        // Only for now as we are taking roles as single value and not as list
                                             .build();
                                    logger.debug(&quot;Header Info: {}&quot;, httpRequest);
                                            
                                } catch (ExpiredJwtException e) {
                                    logger.error(&quot;JWT token has expired&quot;, e);
                                    throw new RuntimeException(&quot;JWT token has expired&quot;, e);
                                } catch (MalformedJwtException e) {
                                    logger.error(&quot;JWT token is malformed&quot;, e);
                                    throw new RuntimeException(&quot;JWT token is malformed&quot;, e);
                                } catch (SignatureException e) {
                                    logger.error(&quot;JWT signature is invalid&quot;, e);
                                    throw new RuntimeException(&quot;JWT signature is invalid&quot;, e);
                                } catch (Exception e) {
                                    logger.error(&quot;Invalid access: Unauthorized access to application&quot;, e);
                                    System.out.println(&quot;Invalid access...!&quot;);
                                    throw new RuntimeException(&quot;!!Unauthorized access to application!!&quot;);
                                }
                        }
            
            logger.debug(&quot;---------------------------\n&quot;);
            return chain.filter(exchange.mutate().request(httpRequest).build());
        
        });
    }
}
</code></pre>
<p>my GatewayConfig</p>
<pre><code>    @Bean
    public WebClient.Builder webClientBuilder() {
        return WebClient.builder();
    }
    
    @Bean
    public RouteLocator customRouteLocator(RouteLocatorBuilder builder, AuthenticationFilter authFilter) {
        return builder.routes()
            .route(&quot;Gateway&quot;, r -&gt; r
                .path(&quot;/api/gateway/v1/user-info&quot;)  // The specific path to route
                .filters(f -&gt; f.filter(authFilter.apply(new AuthenticationFilter.Config())))
                .uri(&quot;http://localhost:8084&quot;))
            .build();
    }
</code></pre>
<p>when I am trying to hit api: /api/gateway/v1/user-info, any of the log or system.out.println present apply method in authentionFilter is showing.</p>
"
635,"[""java"",""spring"",""netty"",""actuator""]",14383591,1,10390160,Dawid,false,25,0,0,1733737923,1733393427,79254208,How to refresh Spring Actuator response at runetime?,"<p>Is it possible to get a refreshed response from the Spring Actuator endpoint (e.g. https://localhost:8080/app/actuator/env) while the application is running?</p>
<p>For example, on the AWS Parameter Store the parameter “app.actuator.excludedEndpoints” is <strong>empty</strong>, so the endpoint app/actuator/env should return the correct response (and it does).</p>
<p>But when I meanwhile change the value for “app.actuator.excludedEndpoints” to <strong>env</strong> and use “/refresh-actuator-config” I actually see in the debugger that it refreshes the Bean “webEndpointProperties” is refreshed and excludedEndpoints has a new value but in the response for “/app/actuator/env” I get still the previous response (I should get an error!).</p>
<pre><code>@Configuration
@RefreshScope
public class ManagementConfig {

  @Value(&quot;${app.actuator.excludedEndpoints}&quot;)
  private String excludedEndpoints;

  @Autowired
  private ConfigurableApplicationContext applicationContext;

  @Bean
  @Primary
  @RefreshScope
  public WebEndpointProperties webEndpointProperties() {
    return createWebEndpointProperties();
  }

  private WebEndpointProperties createWebEndpointProperties() {
    WebEndpointProperties properties = new WebEndpointProperties();
    properties.setBasePath(&quot;/app/actuator&quot;);

    Set&lt;String&gt; excludedEndpointsSet = Set.of(excludedEndpoints.split(&quot;,&quot;));

    properties.getExposure().setExclude(excludedEndpointsSet);
    return properties;
  }

  @Bean
  public WebFluxEndpointHandlerMapping webFluxEndpointHandlerMapping(
      WebEndpointDiscoverer endpointDiscoverer) {

    EndpointMapping endpointMapping = new EndpointMapping(&quot;/app/actuator&quot;);
    Collection&lt;ExposableWebEndpoint&gt; endpoints = endpointDiscoverer.getEndpoints();
    EndpointMediaTypes mediaTypes = EndpointMediaTypes.DEFAULT;
    EndpointLinksResolver linksResolver = new EndpointLinksResolver(endpoints);

    return new WebFluxEndpointHandlerMapping(
        endpointMapping,
        endpoints,
        mediaTypes,
        null,
        linksResolver,
        true
    );
  }

  public void refreshWebEndpointProperties() {
    DefaultListableBeanFactory beanFactory = (DefaultListableBeanFactory) applicationContext.getBeanFactory();

    // Force environment refresh
    ConfigurableEnvironment environment = applicationContext.getEnvironment();
    environment.getPropertySources().iterator();

    // Refresh web properties
    beanFactory.destroySingleton(&quot;webEndpointProperties&quot;);
    beanFactory.registerSingleton(&quot;webEndpointProperties&quot;, createWebEndpointProperties());

    // Refresh handler mapping
    beanFactory.destroySingleton(&quot;webFluxEndpointHandlerMapping&quot;);
    applicationContext.getBean(&quot;webFluxEndpointHandlerMapping&quot;);
  }
}
</code></pre>
<p>Refresh controller:</p>
<pre><code>@RestController
public class ConfigRefreshController {

  @Qualifier(&quot;configDataContextRefresher&quot;)
  @Autowired
  private ContextRefresher contextRefresher;

  @Autowired
  private ManagementConfig managementConfig;

  @Autowired
  private ConfigurableEnvironment environment;

  @PostMapping(&quot;/refresh-actuator-config&quot;)
  public String refreshConfig() {
    contextRefresher.refresh();
    managementConfig.refreshWebEndpointProperties();
    return &quot;Configuration refreshed&quot;;
  }
}
</code></pre>
<p>In addition, I do not know if this is relevant, but I use reactive Netty.</p>
"
738,"[""java"",""kotlin"",""okhttp"",""openai-api""]",5603010,856,4438634,Ziad Halabi,true,3816,4,3,1733651846,1680539566,75921752,OpenAI stream response in java,"<p>The OpenAI <code>chat/completions</code> API supports a stream response by passing <code>stream=true</code>. This enables the response to come in chunks of data rather than one full response. It will be similar to how ChatGPT outputs answers.</p>
<p>I see similar question for different languages or tech stack (like <a href=""https://stackoverflow.com/questions/73547502/how-do-i-stream-openais-completion-api"">here</a>). But I can't find a full example of how to implement that in java (or kotlin) with <code>OkHttp</code> client.</p>
<p>How do get OpenAI's API response in form of stream?
Thanks!</p>
"
637,"[""java"",""automated-tests"",""assertion"",""assertj""]",1039365,1815,1045780,Ragnarsson,false,25,1,0,1733737484,1733330551,79252031,AssertJ JUnitSoftAssertions how to wait for page to load,"<p>I am using JUnitSoftAssertions and I like it so far. But sometimes, the click on call-to-action button takes longer than the next assertion, so it causes test failed.</p>
<p>For example:</p>
<pre><code>@Rule
public final JUnitSoftAssertions softly = new JUnitSoftAssertions();

@And(&quot;he should be on {page} page&quot;)
public void gotoPage(String page) {
  // current page is A, click to go to page B
  toPageBButton.click();
  softly.assertThat(driver.getCurrentUrl()).as(&quot;Page B&quot;).isEqualTo(page);
  softly.assertAll();
}
</code></pre>
<p>Assertion is failed because <code>getCurrentUrl()</code> is still on Page A.</p>
<p>If I am in debug mode, then it passes, because I have breakpoint.</p>
<p>If I assert that a button on Page B is displayed before the <code>isEqualTo(page)</code>, then it also passes, but it is strange that I assert a button before I assert current URL</p>
<p>Is there any way to wait before the click action and assertion? I would not want to use <code>Thread.sleep()</code></p>
"
638,"[""java"",""spring"",""integration-testing"",""junit5"",""wiremock""]",12195104,306,9244323,Sergey Kazantsev,true,35,1,1,1733737261,1733671027,79262740,How to disable WireMock server for a single test?,"<p>I'm writing tests for my Spring Boot service. I use Wiremock for mocking HTTP requests. I need to disable the WireMock server temporarily for one specific test to simulate the unavailability of the external service.</p>
<p>Here is my current test class:</p>
<pre><code>@SpringBootTest(classes = {ArticleService.class, ArticleServiceTest.TestConfig.class})
@WireMockTest(httpPort = 8080, proxyMode = true)
public class ArticleServiceTest {

    @Autowired
    private ArticleService articleService;

    @TestConfiguration
    public static class TestConfig {
        @Bean
        @Primary
        public ArticleServiceConfiguration articleServiceConfiguration() {
            ArticleServiceConfiguration configuration = Mockito.mock(ArticleServiceConfiguration.class);
            Mockito.when(configuration.getUri()).thenReturn(URI.create(&quot;http://article-service:8080&quot;));
            return configuration;
        }
    }

    @Test
    public void saveArticle() {
        // This test works well
        String expectedJson = &quot;&quot;&quot;
                    {
                        &quot;title&quot;: &quot;Test Title&quot;,
                        &quot;content&quot;: &quot;Test Content&quot;,
                        &quot;creatorId&quot;: 1
                    }&quot;&quot;&quot;;

        stubFor(post(urlEqualTo(&quot;/internal/articles&quot;))
                .withHost(equalTo(&quot;article-service&quot;))
                .willReturn(ok()));

        ArticleDto dto = new ArticleDto(&quot;Test Title&quot;, &quot;Test Content&quot;, 1L);
        articleService.saveArticle(dto);

        verify(postRequestedFor(urlEqualTo(&quot;/internal/articles&quot;))
                .withRequestBody(equalToJson(expectedJson)));
    }

    @Test
    public void saveArticleWhenServerIsUnavailable() {
        // How to disable the wiremock server here?
        ArticleDto dto = new ArticleDto(&quot;Test Title&quot;, &quot;Test Content&quot;, 1L);
        assertThrows(ServerUnavailableException.class, () -&gt; articleService.saveArticle(dto));
    }
}
</code></pre>
<p>So how can I properly stop the WireMock server for a single test while keeping it enabled for others?</p>
"
639,"[""java"",""junit"",""junit5"",""junit-jupiter""]",935274,7395,1150995,steventrouble,true,850388,13,551,1733737110,1477502357,40268446,JUnit 5: How to assert an exception is thrown?,"<p>Is there a better way to assert that a method throws an exception in JUnit 5?</p>
<p>Currently, I have to use a <code>@Rule</code> in order to verify that my test throws an exception, but this doesn't work for the cases where I expect multiple methods to throw exceptions in my test.</p>
"
