11,21303009,1250,15678620,Ali Ehyaie,false,1,1679132554,1679132554,75775026,50577172,"<p>You must change your keyboard to Persian (standard). you can do it in the following way</p>
<p>Start &gt; Settings &gt; Time &amp; Language &gt; Language then under Preferred languages click on your language (in this case Persian) after that click on the option button and then pick Persian (standard) keyboard. after you did that you can use half-space with Shift + Space in webStorm or any other programs</p>
"
12,17676315,108,12831209,Shirin,false,3,1619733754,1619733754,67325640,50577172,"<p>You can use Persian standard keyboard and add semi-space by SHIFT+SPACE</p>
"
13,6892593,479,5295519,Vajiheh Habibi,false,11,1588570621,1588570621,61585778,50577172,"<p>change your keyboard to Persian(fa,فا) and try this shortcut key</p>

<p>alt+0157</p>

<p>for Example: میباشد</p>

<p>Output: می‌باشد</p>
"
14,5798452,49,4573455,Milad Bahramzadeh,false,1,1552301841,1552301841,55100287,50577172,"<p>You can add shortcut text in Android Studio.
Like this:
lorem   ->Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris....</p>
"
15,9085336,686,6763568,Ahmad Hamzavi,false,4,1527581639,1527581639,50579450,50577172,"<p>i write my text in notepad with semi-space (CTRL+SHIFT+2) then copy that to Android Studio.</p>
"
16,3000375,744,2545982,ABP,true,25,1527573891,1527573891,50577332,50577172,"<p>In Android Studio (Java and XML), we must use this method to write semi-space. \u200c</p>

<p>For instance: این متن تست می\u200cباشد</p>

<p>Output: این متن تست می‌باشد</p>
"
17,10299692,8358,7598774,Shawn,false,0,1733829137,1733829137,79268010,79267979,"<p>Use the code below to handle the accept/reject cookies pop-up. Below line of code will click on <kbd>Accept all</kbd> button.</p>
<pre><code>driver.findElement(By.xpath(&quot;//div[text()='Accept all']&quot;)).click();
</code></pre>
<p>You can use it after launching the google page.</p>
"
18,38147378,1,28621529,Icon Adda,false,0,1733829122,1733829122,79268008,79267980,"<p>Loading Runtime Configurations:</p>
<p>You usually don't need to recompile if your program is configured to read the property file dynamically at runtime.
As long as the program can detect or reload changes, many frameworks, including Java's Spring Boot, let modifications to property files without recompilation.
Compilation-Time Property Embedding: You must recompile your project in order for changes to take effect if property file values are embedded within the compiled code (for example, by being turned into constants or included in the build artifacts).
Frameworks for Development Tools:
Changes may take effect automatically without the need for manual recompilation or restarting if you're using a framework or tool with hot-reloading capabilities, like webpack in a JavaScript project or devtools in a Spring Boot application.</p>
"
19,19118721,10749,13963086,k314159,false,0,1733828533,1733828533,79267981,79267980,"<p>You don't have to recompile your Java source files, because properties are read from the resource files at runtime. But you have to repackage your application. Normally, this is done by either clicking on &quot;Build application&quot; in your IDE, or using the appropriate Maven or Gradle task.</p>
<p>To understand what repacking means, remember that your code does not run from the <code>src</code> directory. Before your application runs, the <code>.java</code> files are compiled to <code>.class</code> files in your <code>build</code> directory, and the resource files are copied to the <code>build</code> directory. The contents of the <code>build</code> directory may then be put into an executable <code>.jar</code> file.</p>
<p>So, when you change a resource file, it needs to be copied into the <code>build</code> directory (and into the <code>.jar</code> file). The safest way to do this is using your IDE or build system (Gradle or Maven).</p>
"
20,4220083,519,3455071,smoczyna,false,0,1532326116,1532326116,51472476,10810563,"<p>This is terrible idea to create any objects in SYSTEM schema of the database. It is the same bad idea to connect your app straight to this scheme either. 
This looks like a lack of privileges disallowing you to get what you want. Create new schema, dedicated user of this schema and then create all required object using this new user (it will be the owner of your objects). This way you can avoid ""issue"" where you cannot access something you supposed to have an access to. </p>
"
21,905208,2497,940246,sebastian,false,0,1338363134,1338363134,10811863,10810563,"<p>You will have to define a array descriptor for your database type, this example could help you:</p>

<pre><code>final ArrayDescriptor descriptor = ArrayDescriptor.createDescriptor(""EXTRACTION_LOG_TYPE"", con);
// create an Object Array
Object[] data = new Object[2];
// set the values in order of appearance
data[0] = elt.getUSER_NAME();
data[1] = elt.getR_OBJECT_ID();
// Create the Array
ARRAY array = new ARRAY(descriptor, con, data);
// put it on your statement
cs.setArray(1, array);
// execute ...
</code></pre>
"
22,13097238,101,9462804,Maarten Folkers,false,0,1733828008,1733822520,79267650,56020334,"<p>I solved the problem like this:</p>
<ol>
<li>Close Intellij</li>
<li>Delete its .idea folder</li>
<li>Restart Intellij.</li>
</ol>
"
23,6151260,513,4795613,kafkas,false,0,1732426685,1732426685,79219385,56020334,"<p>This problem frequently occurs when IntelliJ IDEA and Maven try to compile the project at the same time, leading to conflicts in the creation of the meta-model. Giving Maven complete control over the build process is the answer. Here's how to make it better:</p>
<ol>
<li>Open IntelliJ IDEA.</li>
<li>Navigate to: File &gt; <code>Settings &gt; Build, Execution, Deployment &gt; Build Tools &gt; Maven &gt; Importing</code></li>
<li>Check the option: <code>Delegate IDE build/run actions to Maven</code></li>
<li>Apply the changes and restart IntelliJ IDEA if necessary.</li>
</ol>
"
24,2492361,141,2169573,FreddaP,false,0,1726748974,1726748974,79002531,56020334,"<p>In my case I accidentally left an androidTestAnnotationProcessor when migrating to ksp. Removing that from my build.gradle solved the problem.</p>
<p>Error:</p>
<pre><code>javax.annotation.processing.FilerException: Attempt to recreate a file for type com.example.DaggerTestAppComponent
</code></pre>
<p>build.gradle:</p>
<pre><code>dependencies {
  ...
  kspTest &quot;com.google.dagger:dagger-compiler:$project.daggerVersion&quot;
  androidTestAnnotationProcessor &quot;com.google.dagger:dagger-compiler:$project.daggerVersion&quot; &lt;-- Remove this
  
}
</code></pre>
"
25,16025626,91,11565937,Damian,false,0,1725267773,1725267773,78939670,56020334,"<p>For me in intelliJ, I fixed this error by doing a maven sync (Maven tab -&gt; reload all Maven projects)</p>
"
26,7094299,143,5428477,Thomas P,false,0,1715756481,1715756481,78482145,56020334,"<p>Came across this today using the <a href=""https://bsorrentino.github.io/maven-annotation-plugin/usage.html"" rel=""nofollow noreferrer"">Maven Processor Plugin</a> with <a href=""https://mvnrepository.com/artifact/org.eclipse.persistence/org.eclipse.persistence.jpa.modelgen.processor"" rel=""nofollow noreferrer"">EclipseLink JPA Model Generator</a>.</p>
<p>Adding the <em><strong>Disable annotation processors during normal compilation</strong></em>-Block as mentioned in Example 1 fixed it for me.</p>
"
27,1248550,2723,1209475,Nitin Kamate,false,1,1665899600,1665899600,74084906,56020334,"<p>Cleaning my build directory (target folder for maven) helped me.</p>
"
28,1956083,5082,1759063,Eljah,false,2,1660836279,1659535938,73223064,56020334,"<p>In my case resetting the SDK for the project in Intellij idea helped only.</p>
<p>Also in other case it helped when /src/generated folder was deleted together with /build (with build artifacts). So for some reason src/generated folder wasn't actually updated or cleaned up  on gradle's clean command</p>
"
29,9534669,101,7085208,Rodrigo,false,7,1638652889,1610999943,65781330,56020334,"<p>I had this error also, and it was because I had the dependency and the metamodel plugin configuration in the <em>pom.xml</em>, so they were being generated twice. Try removing one of them.</p>
<p>My dependency configuration:</p>
<pre><code>&lt;dependency&gt;
    &lt;groupId&gt;org.hibernate&lt;/groupId&gt;
    &lt;artifactId&gt;hibernate-jpamodelgen&lt;/artifactId&gt;
    &lt;scope&gt;provided&lt;/scope&gt;
&lt;/dependency&gt;
</code></pre>
<p>My plugin configuration:</p>
<pre><code>&lt;plugin&gt;
    &lt;groupId&gt;org.bsc.maven&lt;/groupId&gt;            
    &lt;artifactId&gt;maven-processor-plugin&lt;/artifactId&gt;
    &lt;version&gt;4.5&lt;/version&gt;
    &lt;executions&gt;            
        &lt;execution&gt;         
          &lt;id&gt;process&lt;/id&gt;          
              &lt;goals&gt;           
                &lt;goal&gt;process&lt;/goal&gt;            
              &lt;/goals&gt;          
              &lt;phase&gt;generate-sources&lt;/phase&gt;           
              &lt;configuration&gt;           
                &lt;!-- source output directory --&gt;            
                &lt;outputDirectory&gt;target/metamodel&lt;/outputDirectory&gt;         
              &lt;/configuration&gt;          
            &lt;/execution&gt;            
        &lt;/executions&gt;           
&lt;/plugin&gt;           
&lt;plugin&gt;            
    &lt;groupId&gt;org.codehaus.mojo&lt;/groupId&gt;            
    &lt;artifactId&gt;build-helper-maven-plugin&lt;/artifactId&gt;  
    &lt;executions&gt;            
      &lt;execution&gt;           
        &lt;id&gt;add-source&lt;/id&gt;         
        &lt;phase&gt;generate-sources&lt;/phase&gt;         
        &lt;goals&gt;         
          &lt;goal&gt;add-source&lt;/goal&gt;           
        &lt;/goals&gt;            
        &lt;configuration&gt;         
          &lt;sources&gt;         
            &lt;source&gt;target/metamodel&lt;/source&gt;           
          &lt;/sources&gt;            
        &lt;/configuration&gt;
    &lt;/execution&gt;            
  &lt;/executions&gt;         
&lt;/plugin&gt;
</code></pre>
"
30,2651121,5647,2292766,Hannes Schneidermayer,false,3,1629126286,1605717221,64897294,56020334,"<p>Try to set in your web.xml:</p>
<blockquote>
<p><code>&lt;exclude-unlisted-classes&gt;true&lt;/exclude-unlisted-classes&gt;</code></p>
</blockquote>
<p>The error could also come from the metamodel generator.</p>
<p>Solution:</p>
<ul>
<li><strong>Clean your build directory</strong>* before you build again, or</li>
<li>enable overwriting in the config from your metamodel plugin.</li>
</ul>
<p>(* with maven this simply means <code>mvn clean install</code> - but only if the generated metamodel files end up in the build folder and not next to your ordinary files)</p>
<p><em>Explanation:</em>
This tool generates metamodel files from your Entites. If you have an entity <code>Car.java</code> it will generate a file called <code>Car_.java</code> (note the underscore). This generated metamodel file contains the fields of the entity for you to reference in the criteria builder, for example.</p>
"
31,3162994,1433,2673577,asifaftab87,false,0,1619257482,1619257482,67241358,56020334,"<p>I faced problem because same classes created inside target-dev folder of the project. Once I deleted all .java files of mappers then I did &quot;Invalidate and cache / restart&quot; then my server started.</p>
"
32,1692034,3947,1554195,tquadrat,false,0,1733826537,1733821222,79267587,79267276,"<p>First we talk here about elements with the <em>same</em> type, inside the <em>same</em> parent element and on the <em>same</em> level. Whether the sequence of these elements in an XML file is relevant depends on file's context.</p>
<p>If we look for example at the XML file for a DocBook document, changing the sequence of the <code>&lt;para&gt;</code> elements will definitely change the sense of the text and then the two versions are no longer equal.</p>
<p>On the other hand, for several configuration files in XML format, the sequence of the elements is not relevant at all.</p>
<p>But the sequence of the attributes for an element is irrelevant in all contexts I know about; it does not make a difference whether you sort them alphatically or by length or not at all, the interpretation is always the same:</p>
<pre class=""lang-xml prettyprint-override""><code>&lt;elem attr1=&quot;ab&quot; attr2=&quot;ba&quot; /&gt;
</code></pre>
<p>equals</p>
<pre class=""lang-xml prettyprint-override""><code>&lt;elem attr2=&quot;ba&quot; attr1=&quot;ab&quot; /&gt;
</code></pre>
<p>This means that there won't be any <em>general</em> solution that would be able to determine whether two XML files are semantically equal; if there is currently none for your special type of XML file, you have to create your own.</p>
"
33,10553380,2195,10324087,viveknaskar,false,0,1733825746,1733825746,79267846,72499313,"<p>Yes, the class WebSecurityConfigurerAdapter is deprecated and SecurityFilterChain replaced it. Here's how we have been using it.</p>
<pre><code>@Bean
public SecurityFilterChain configure(final HttpSecurity http) throws Exception {
    http.csrf(AbstractHttpConfigurer::disable)
            .headers(this::enableXssProtection).
            sessionManagement(httpSecuritySessionManagementConfigurer -&gt;
                    httpSecuritySessionManagementConfigurer.sessionCreationPolicy(SessionCreationPolicy.IF_REQUIRED))
            .authorizeHttpRequests(authorize -&gt; authorize
                    .requestMatchers(&quot;/token&quot;, &quot;/health&quot;, &quot;/info&quot;)
                    .permitAll()
                    .requestMatchers(&quot;/loggers&quot;, &quot;/loggers/*&quot;)
                    .hasAuthority(&quot;ROLE_ADMIN&quot;)
                    .anyRequest().authenticated())
            .oauth2ResourceServer(oauth2 -&gt; oauth2.opaqueToken(token -&gt;
                    token.authenticationConverter((introspectedToken, authenticatedPrincipal) -&gt; {
                                final Instant issuedAt = authenticatedPrincipal.getAttribute(&quot;iat&quot;);
                                final Instant expiresAt = authenticatedPrincipal.getAttribute(&quot;exp&quot;);

                                Collection&lt;? extends GrantedAuthority&gt; authorities = AuthorityUtils.NO_AUTHORITIES;
                                final List&lt;String&gt; extractedAuthorities = authenticatedPrincipal.getAttribute(&quot;authorities&quot;);
                                if (extractedAuthorities != null) {
                                    authorities = AuthorityUtils.createAuthorityList(extractedAuthorities.toArray(String[]::new));
                                }
                                return new BearerTokenAuthentication(authenticatedPrincipal,
                                        new OAuth2AccessToken(OAuth2AccessToken.TokenType.BEARER, introspectedToken, issuedAt, expiresAt),
                                        authorities);
                            })
                            .introspectionUri(checkTokenUrl)
                            .introspectionClientCredentials(clientId, clientSecret)));
    return http.build();
}

private void enableXssProtection(HeadersConfigurer&lt;HttpSecurity&gt; httpSecurityHeadersConfigurer) {
    httpSecurityHeadersConfigurer.xssProtection(xXssConfig -&gt; xXssConfig.headerValue(ENABLED_MODE_BLOCK));
}
</code></pre>
<p>We use <code>http.csrf(AbstractHttpConfigurer::disable)</code> that disables CSS protection, but please beware as if your app is serving HTML pages, where users submit the forms, then you shouldn't use this. We are also using a custom method, <code>headers(this::enableXssProtection)</code> for configure HTTP headers for protection against Cross-Site Scripting (XSS) attacks.</p>
"
34,3038544,66,2576100,migron,false,0,1733825293,1733825293,79267822,76630727,"<p>I had the same issue. I wanted to trim all the values on both headers and rows. The best way I found to achieve this was to implement a <code>CSVReader</code> subclass.</p>
<pre><code>public class TrimmingCsvReader extends CSVReader {
    
    public TrimmingCsvReader(Reader reader) {
        super(reader);
    }

    @Override
    public String[] peek() throws IOException {
        return trim(super.peek());
    }

    @Override
    public String[] readNext() throws IOException, CsvValidationException {
        return trim(super.readNext());
    }

    @Override
    public String[] readNextSilently() throws IOException {
        return trim(super.readNextSilently());
    }

    private static String[] trim(String[] line) {
        if (nonNull(line)) {
            Arrays.setAll(line, i -&gt; line[i].trim());
        }
        return line;
    }
}
</code></pre>
"
35,11030468,31,8101957,divine,false,0,1733825262,1733825262,79267819,67596150,"<p>I had the same problem then I added below jar in dependency then it got solved.</p>
<pre><code>annotations-13.0
kotlin-stdlib-1.9.21
okhttp-5.0.0-alpha.14
okio-3.0.0-alpha.9
okio-jvm-3.9.0
</code></pre>
"
36,10433006,21,7692265,JayTwOne,false,0,1709137226,1709137226,78076032,67596150,"<p>Fixed my own issue. I created a new project, copied and pasted my java files over. Added the JAR files, and got no error when I ran.</p>
"
37,301516,39536,609290,DazWilkin,false,1,1569604738,1569604738,58138963,58138142,"<p>IIUC you have at least two options:</p>

<h3>1. Add the JARs to a new image (per @LexByte suggestion above).</h3>

<p>Assuming the JARs are in <code>${PWD}/jars</code> on your host machine and you wish them in <code>${WORKDIR}/jars</code> in the container:</p>

<pre><code>FROM [[original-image]]
WORKDIR ...
COPY ./jars ./jars
</code></pre>

<p>Then, ensure your code references the JARs via the <code>[[WORKDIR]]/jars/[[some-jar]]</code></p>

<p><strong>NB</strong> <code>[[WORKDIR]]</code> is whatever you set as the container's working directory.</p>

<h3>2. Mount the JARs into the container using the existing image:</h3>

<pre class=""lang-sh prettyprint-override""><code>docker run ... --volume=${PWD}/jars:[[WORKDIR]]/jars ...
</code></pre>

<p><strong>NB</strong> <code>[[WORKDIR]]</code> is whatever you will use as the container's working directory. This is the location where the JARs will be mounted in the container.</p>
"
50,7636,502,13308,Ryan Anderson,false,7,1229550000,1229550000,376118,376093,"<p>Put the @Column annotation on the getter:</p>

<pre><code>@Column(name=""DateOfBirth"")
public Date getDateOfBirth() {
...
}
</code></pre>
"
